article_id,date,time_published_input,category,source,url,title,date_published(재수집),date_modified(재수집),effective_exposure_time(=max),rescrape_status
news_20260402_경제_0005,2026-04-02,10:29,경제,mk,https://www.mk.co.kr/news/economy/12005984,[단독] ‘전쟁 추경’ 지자체 몫 3.1조…지방선거 전 집행 마무리할 듯,2026-04-02T10:29:51+09:00,2026-04-02T14:14:42+09:00,2026-04-02 14:14,ok
news_20260402_섹터_0030,2026-04-02,10:52,섹터,mk,https://www.mk.co.kr/news/it/12006011,"포스코DX, 국산 NPU로 제조 AI 고도화…모빌린트와 손잡고 GPU 대체 나서",2026-04-02T10:52:35+09:00,,2026-04-02 10:52,ok
news_20260402_섹터_0035,2026-04-02,13:37,섹터,mk,https://www.mk.co.kr/news/it/12006125,월가 러브콜 쏟아진 딥엑스 “사업 성공이 우선...한국 상장 준비”,2026-04-02T13:37:49+09:00,2026-04-02T14:25:14+09:00,2026-04-02 14:25,ok
news_20260402_섹터_0036,2026-04-02,14:20,섹터,mk,https://www.mk.co.kr/news/politics/12006168,이 대통령 “민생경제 전시상황…촌음 아껴 ‘빚없는 추경’ 편성”,2026-04-02T14:20:16+09:00,2026-04-02T15:39:18+09:00,2026-04-02 15:39,ok
news_20260402_섹터_0038,2026-04-02,14:35,섹터,mk,https://www.mk.co.kr/news/society/12006181,장덕현 삼성전기 사장 등 3명…서울공대 ‘자랑스러운 동문’ 선정,2026-04-02T14:35:19+09:00,,2026-04-02 14:35,ok
news_20260402_경제_0008,2026-04-02,14:49,경제,mk,https://www.mk.co.kr/news/economy/12006194,임광현 국세청장 “‘정기 세무조사 시기선택제’ 도입…기업부담 완화”,2026-04-02T14:49:50+09:00,,2026-04-02 14:49,ok
news_20260402_종목_0043,2026-04-02,17:39,종목,mk,https://www.mk.co.kr/news/business/12006428,[단독] 부방그룹 3세 이중희 '쿠첸' 진두지휘,2026-04-02T17:39:09+09:00,2026-04-02T18:41:19+09:00,2026-04-02 18:41,ok
news_20260402_종목_0044,2026-04-02,17:39,종목,mk,https://www.mk.co.kr/news/editorial/12006433,"파격 성과급 제안도 걷어찬 삼전 노조, 자해적 행동 자제해야 [사설]",2026-04-02T17:39:36+09:00,,2026-04-02 17:39,ok
news_20260402_종목_0047,2026-04-02,17:51,종목,mk,https://www.mk.co.kr/news/stock/12006486,삼전닉스 절반 담은 '메모리ETF' 美 첫선,2026-04-02T17:51:46+09:00,,2026-04-02 17:51,ok
news_20260402_경제_0010,2026-04-02,17:53,경제,mk,https://www.mk.co.kr/news/economy/12006490,[단독] 더 싼 직영주유소 석유 최고가 역설,2026-04-02T17:53:58+09:00,,2026-04-02 17:53,ok
news_20260402_종목_0048,2026-04-02,17:57,종목,mk,https://www.mk.co.kr/news/business/12006517,"""이러다 물류비 80% 폭등할 수도"" … 반도체 업계, 핵심소재 확보 나서",2026-04-02T17:57:26+09:00,2026-04-02T19:48:13+09:00,2026-04-02 19:48,ok
news_20260402_종목_0049,2026-04-02,17:57,종목,mk,https://www.mk.co.kr/news/stock/12006521,"""외국인 셀 코리아 장기화 공포 … 5천피가 1차 지지선""",2026-04-02T17:57:58+09:00,2026-04-02T19:47:34+09:00,2026-04-02 19:47,ok
news_20260403_경제_0001,2026-04-03,00:02,경제,mk,https://www.mk.co.kr/news/economy/12006790,해묵은 매뉴얼만 지키다가…원유 90만 배럴 못 산 한국석유공사,2026-04-03T00:02:27+09:00,,2026-04-03 00:02,ok
news_20260403_섹터_0009,2026-04-03,05:08,섹터,mk,https://www.mk.co.kr/news/stock/12006821,"위스키 인터내셔널 홀딩, 2025 회계연도 매출 66% 증가·1,830만 달러 달성",2026-04-03T05:08:16+09:00,,2026-04-03 05:08,ok
news_20260403_섹터_0011,2026-04-03,06:00,섹터,mk,https://www.mk.co.kr/news/economy/12006221,"“삼전닉스에 변화 닥친다고?”…터보퀀트·공급망위기·LTA, 반도체 기본기 총정리 [뉴스 쉽게보기]",2026-04-03T06:00:00+09:00,2026-04-05T16:37:39+09:00,2026-04-05 16:37,ok
news_20260403_섹터_0014,2026-04-03,06:17,섹터,mk,https://www.mk.co.kr/news/stock/12006870,"인테스트, 리치 로고프 신임 CEO 선임..닉 그랜트 대표 교체",2026-04-03T06:17:51+09:00,,2026-04-03 06:17,ok
news_20260403_섹터_0017,2026-04-03,09:22,섹터,mk,https://www.mk.co.kr/news/stock/12006952,[MK 골든크로스 돌파종목 : 동일스틸럭스(023790) & 웨이비스(289930)],2026-04-03T09:22:14+09:00,,2026-04-03 09:22,ok
news_20260403_섹터_0019,2026-04-03,09:27,섹터,mk,https://www.mk.co.kr/news/stock/12006964,"특징주, DB하이텍- 반도체 생산 테마 상승세에 7.56% ↑",2026-04-03T09:27:35+09:00,,2026-04-03 09:27,ok
news_20260403_섹터_0024,2026-04-03,10:12,섹터,mk,https://www.mk.co.kr/news/business/12007077,‘애물단지’ 하이닉스 숨은 가치 알아본 최태원…“내가 밀고 가겠다”,2026-04-03T10:12:09+09:00,,2026-04-03 10:12,ok
news_20260403_경제_0004,2026-04-03,10:20,경제,mk,https://www.mk.co.kr/news/economy/12007085,중동발 운임 6배 폭등하자…정부 “상승분 관세 안물린다” 결단,2026-04-03T10:20:21+09:00,,2026-04-03 10:20,ok
news_20260403_종목_0032,2026-04-03,11:06,종목,mk,https://www.mk.co.kr/news/economy/12007148,허탈·분노·눈물… K증시 ‘유증 잔혹사’ [스페셜리포트],2026-04-03T11:06:12+09:00,2026-04-07T22:37:42+09:00,2026-04-07 22:37,ok
news_20260403_종목_0033,2026-04-03,11:11,종목,mk,https://www.mk.co.kr/news/economy/12007159,3고 시대 재테크 전략…낙폭 과대 우량주·단기채로 버틸 때,2026-04-03T11:11:10+09:00,2026-04-09T09:45:49+09:00,2026-04-09 09:45,ok
news_20260403_종목_0034,2026-04-03,11:14,종목,mk,https://www.mk.co.kr/news/economy/12007161,석화·車부품·2차전지 ‘불면의 밤’ 왜?,2026-04-03T11:14:11+09:00,2026-04-10T14:01:55+09:00,2026-04-10 14:01,ok
news_20260403_섹터_0027,2026-04-03,11:27,섹터,mk,https://www.mk.co.kr/news/stock/12007179,"“떨어질수록 더 샀다”…서학개미, 레버리지 ETF에 ‘집중 베팅’",2026-04-03T11:27:56+09:00,,2026-04-03 11:27,ok
news_20260403_섹터_0029,2026-04-03,14:14,섹터,mk,https://www.mk.co.kr/news/business/12007291,터보퀀트 해프닝이 일깨워주는 삼성전자의 진짜 강점 [기자24시],2026-04-03T14:14:11+09:00,2026-04-03T14:17:56+09:00,2026-04-03 14:17,ok
news_20260403_경제_0005,2026-04-03,14:57,경제,mk,https://www.mk.co.kr/news/economy/12007340,"“속도 생명인데”…26조 추경, 집행 부진 사업 수두룩",2026-04-03T14:57:01+09:00,,2026-04-03 14:57,ok
news_20260403_경제_0008,2026-04-03,17:43,경제,mk,https://www.mk.co.kr/news/economy/12007587,'햇빛마을' 대출 이자 보전 … 수요자 없는데 증액 편성,2026-04-03T17:43:19+09:00,2026-04-03T17:46:50+09:00,2026-04-03 17:46,ok
news_20260403_종목_0035,2026-04-03,17:47,종목,mk,https://www.mk.co.kr/news/stock/12007600,주총서도 목소리 키우는 국민연금 … 올해만 반대표 300건,2026-04-03T17:47:37+09:00,2026-04-03T22:41:19+09:00,2026-04-03 22:41,ok
news_20260403_종목_0036,2026-04-03,17:56,종목,mk,https://www.mk.co.kr/news/economy/12007632,철강 함량 15% 넘으면 25% 관세…韓가전·전선 타격 불가피,2026-04-03T17:56:59+09:00,2026-04-03T19:38:42+09:00,2026-04-03 19:38,ok
news_20260403_종목_0037,2026-04-03,17:57,종목,mk,https://www.mk.co.kr/news/politics/12007634,"프랑스 3색 국기 넥타이 맨 李 … 마크롱, 한국어로 ""위하여"" 화답",2026-04-03T17:57:19+09:00,2026-04-03T23:00:23+09:00,2026-04-03 23:00,ok
news_20260403_종목_0039,2026-04-03,17:58,종목,mk,https://www.mk.co.kr/news/business/12007641,"삼성전자 DS 부문 '상생 데이' ""기술혁신·동반성장 이어갈것""",2026-04-03T17:58:25+09:00,2026-04-03T19:09:15+09:00,2026-04-03 19:09,ok
news_20260403_종목_0040,2026-04-03,17:58,종목,mk,https://www.mk.co.kr/news/stock/12007659,'수익률 꼴찌' 韓ETF 사는 글로벌 개미들,2026-04-03T17:58:42+09:00,,2026-04-03 17:58,ok
news_20260406_섹터_0023,2026-04-06,07:00,섹터,mk,https://www.mk.co.kr/news/world/12004785,"또 놀랐다, 유니트리",2026-04-06T07:00:00+09:00,2026-05-06T16:00:24+09:00,2026-05-06 16:00,ok
news_20260406_섹터_0025,2026-04-06,08:20,섹터,mk,https://www.mk.co.kr/news/stock/12008604,트럼프 입이 들었다놨다 하는 국내 증시…이번주 물가·실적 발표 영향은?,2026-04-06T08:20:47+09:00,,2026-04-06 08:20,ok
news_20260406_경제_0004,2026-04-06,08:24,경제,mk,https://www.mk.co.kr/news/economy/12008605,청년 채용한다던 체납관리단…2030은 19%뿐,2026-04-06T08:24:20+09:00,2026-04-06T09:02:30+09:00,2026-04-06 09:02,ok
news_20260406_섹터_0027,2026-04-06,08:46,섹터,mk,https://www.mk.co.kr/news/stock/12008626,"“삼성전기, 빠른 제품 믹스 개선·기판 가격 상승…목표가 60만 유지”",2026-04-06T08:46:02+09:00,,2026-04-06 08:46,ok
news_20260406_섹터_0030,2026-04-06,09:23,섹터,mk,https://www.mk.co.kr/news/stock/12008651,"특징주, 코리아써키트-CXL(컴퓨트익스프레스링크) 테마 상승세에 7.79% ↑",2026-04-06T09:23:19+09:00,,2026-04-06 09:23,ok
news_20260406_섹터_0032,2026-04-06,09:23,섹터,mk,https://www.mk.co.kr/news/stock/12008656,"특징주, 네패스-온디바이스 AI 테마 상승세에 8.89% ↑",2026-04-06T09:23:40+09:00,,2026-04-06 09:23,ok
news_20260406_섹터_0033,2026-04-06,09:23,섹터,mk,https://www.mk.co.kr/news/stock/12008658,"특징주, 기가레인-통신장비 테마 상승세에 11.09% ↑",2026-04-06T09:23:40+09:00,,2026-04-06 09:23,ok
news_20260406_섹터_0038,2026-04-06,09:26,섹터,mk,https://www.mk.co.kr/news/stock/12008688,"특징주, 리튬포어스-리튬 테마 상승세에 22.11% ↑",2026-04-06T09:26:51+09:00,,2026-04-06 09:26,ok
news_20260406_섹터_0039,2026-04-06,09:53,섹터,mk,https://www.mk.co.kr/news/stock/12008732,"[MK시그널] 효성티앤씨, 반도체 특수가스 사업확보 등에 주가 상승세... MK시그널 추천 후 상승률 11.33% 기록",2026-04-06T09:53:17+09:00,,2026-04-06 09:53,ok
news_20260406_섹터_0040,2026-04-06,09:59,섹터,mk,https://www.mk.co.kr/news/politics/12008744,"장동혁 “이진숙, 국회에 더 필요” vs 李 “기차는 떠나고”",2026-04-06T09:59:52+09:00,,2026-04-06 09:59,ok
news_20260406_경제_0006,2026-04-06,11:39,경제,mk,https://www.mk.co.kr/news/economy/12008905,"다올저축은행, 하루만 맡겨도 연 최고 5.0% 파킹통장 출시",2026-04-06T11:39:57+09:00,,2026-04-06 11:39,ok
news_20260406_경제_0007,2026-04-06,13:43,경제,mk,https://www.mk.co.kr/news/economy/12008984,"“700조 썼다는데 왜 티가 안나?”…저출생·고령화 예산, 따로 놀았다",2026-04-06T13:43:16+09:00,2026-04-06T14:16:11+09:00,2026-04-06 14:16,ok
news_20260406_경제_0008,2026-04-06,13:53,경제,mk,https://www.mk.co.kr/news/economy/12008992,"“집 많으신데, 팔아서 빚 갚으시죠”…다주택자 대출연장 차단",2026-04-06T13:53:54+09:00,2026-05-06T15:47:52+09:00,2026-05-06 15:47,ok
news_20260406_경제_0011,2026-04-06,14:37,경제,mk,https://www.mk.co.kr/news/economy/12009068,"현대차, 아마추어 동호회 레이싱팀 10년째 후원",2026-04-06T14:37:32+09:00,,2026-04-06 14:37,ok
news_20260406_경제_0013,2026-04-06,15:39,경제,mk,https://www.mk.co.kr/news/economy/12009183,‘수백억 세금회피’ 빵 안굽는 베이커리카페…상속공제 대상서 빠진다,2026-04-06T15:39:05+09:00,,2026-04-06 15:39,ok
news_20260406_경제_0014,2026-04-06,16:26,경제,mk,https://www.mk.co.kr/news/economy/12009270,관리재정수지 적자는 104조…GDP 4% 기준선은 지켰다,2026-04-06T16:26:58+09:00,,2026-04-06 16:26,ok
news_20260406_종목_0044,2026-04-06,17:17,종목,mk,https://www.mk.co.kr/news/contributors/12009363,[기고] 삼성반도체 파업은 '위기의 도화선',2026-04-06T17:17:03+09:00,,2026-04-06 17:17,ok
news_20260406_종목_0047,2026-04-06,17:22,종목,mk,https://www.mk.co.kr/news/business/12009374,"삼성·LG도 차량 5부제…""전사적 에너지 절감""",2026-04-06T17:22:11+09:00,2026-04-06T19:09:10+09:00,2026-04-06 19:09,ok
news_20260406_종목_0048,2026-04-06,17:31,종목,mk,https://www.mk.co.kr/news/economy/12009394,"'대형 빵카페' 상속세 공제, 빵 직접 굽는 곳만 허용",2026-04-06T17:31:18+09:00,2026-04-06T22:37:33+09:00,2026-04-06 22:37,ok
news_20260406_종목_0049,2026-04-06,17:44,종목,mk,https://www.mk.co.kr/news/stock/12009423,외인추종 vs 개미추종 ETF… 이란전쟁후 '외국인' 판정승,2026-04-06T17:44:56+09:00,,2026-04-06 17:44,ok
news_20260406_종목_0050,2026-04-06,17:55,종목,mk,https://www.mk.co.kr/news/stock/12009506,"""7일 역대급 실적 나온다"" 기대감 … '19만전자' 복귀",2026-04-06T17:55:12+09:00,,2026-04-06 17:55,ok
news_20260407_섹터_0017,2026-04-07,06:09,섹터,mk,https://www.mk.co.kr/news/stock/12009700,"벨 퓨즈, 사업부 조직 재편..시장 중심 체제로 전환",2026-04-07T06:09:51+09:00,,2026-04-07 06:09,ok
news_20260407_섹터_0018,2026-04-07,07:43,섹터,mk,https://www.mk.co.kr/news/business/12009719,[속보] 삼성전자 1분기 영업이익 57조2000억원…작년 동기 대비 755%↑,2026-04-07T07:43:39+09:00,2026-04-07T07:54:53+09:00,2026-04-07 07:54,ok
news_20260407_섹터_0019,2026-04-07,07:51,섹터,mk,https://www.mk.co.kr/news/business/12009723,“엔비디아 넘어설 수”…삼성전자 1분기 영업이익 57조,2026-04-07T07:51:16+09:00,2026-04-07T10:53:26+09:00,2026-04-07 10:53,ok
news_20260407_섹터_0024,2026-04-07,09:07,섹터,mk,https://www.mk.co.kr/news/stock/12009767,"특징주, SK하이닉스-HBM(고대역폭메모리) 테마 상승세에 3.38% ↑",2026-04-07T09:07:22+09:00,,2026-04-07 09:07,ok
news_20260407_섹터_0026,2026-04-07,09:07,섹터,mk,https://www.mk.co.kr/news/stock/12009774,"특징주, 기가레인-LED장비 테마 상승세에 8.58% ↑",2026-04-07T09:07:42+09:00,,2026-04-07 09:07,ok
news_20260407_섹터_0029,2026-04-07,09:07,섹터,mk,https://www.mk.co.kr/news/stock/12009775,"특징주, 티씨케이-LED장비 테마 상승세에 3.66% ↑",2026-04-07T09:07:52+09:00,,2026-04-07 09:07,ok
news_20260407_섹터_0032,2026-04-07,09:08,섹터,mk,https://www.mk.co.kr/news/stock/12009781,"특징주, 오픈엣지테크놀로지-뉴로모픽 반도체 테마 상승세에 8.42% ↑",2026-04-07T09:08:02+09:00,,2026-04-07 09:08,ok
news_20260407_섹터_0033,2026-04-07,09:13,섹터,mk,https://www.mk.co.kr/news/stock/12009786,"특징주, 광전자-마이크로 LED 테마 상승세에 8.82% ↑",2026-04-07T09:13:52+09:00,,2026-04-07 09:13,ok
news_20260407_섹터_0034,2026-04-07,09:14,섹터,mk,https://www.mk.co.kr/news/stock/12009788,"특징주, 서울 반도체 -마이크로 LED 테마 상승세에 16.97% ↑",2026-04-07T09:14:03+09:00,,2026-04-07 09:14,ok
news_20260407_섹터_0035,2026-04-07,09:14,섹터,mk,https://www.mk.co.kr/news/stock/12009789,"특징주, LG전자-마이크로 LED 테마 상승세에 1.8% ↑",2026-04-07T09:14:03+09:00,,2026-04-07 09:14,ok
news_20260407_경제_0002,2026-04-07,10:03,경제,mk,https://www.mk.co.kr/news/economy/12009867,"“주유하기 겁난다”…서울 휘발유 2000원 돌파, 3년8개월만에 최고치",2026-04-07T10:03:17+09:00,,2026-04-07 10:03,ok
news_20260407_섹터_0036,2026-04-07,10:09,섹터,mk,https://www.mk.co.kr/news/business/12009873,‘단군이래 최대 실적’ 삼성전자…‘반도체 왕좌’ 굳힐 남은 과제는,2026-04-07T10:09:02+09:00,,2026-04-07 10:09,ok
news_20260407_경제_0003,2026-04-07,12:00,경제,mk,https://www.mk.co.kr/news/economy/12009986,석유 넘쳐나는데 수입국 신세 미국…역설이 빚은 3차 오일쇼크,2026-04-07T12:00:00+09:00,2026-05-06T15:59:49+09:00,2026-05-06 15:59,ok
news_20260407_종목_0042,2026-04-07,16:02,종목,mk,https://www.mk.co.kr/news/special-edition/12010257,전력·제조인프라·용수 '삼박자' … AI 데이터센터 건립 잇따라,2026-04-07T16:02:41+09:00,,2026-04-07 16:02,ok
news_20260407_경제_0006,2026-04-07,16:10,경제,mk,https://www.mk.co.kr/news/economy/12010298,K점도표 남기고 가는 이창용號... 마지막 금리는 7연속 동결로 마무리할듯,2026-04-07T16:10:22+09:00,,2026-04-07 16:10,ok
news_20260407_종목_0046,2026-04-07,17:28,종목,mk,https://www.mk.co.kr/news/editorial/12010422,반도체 착시 걷어내면 경기하방 위험 여전 [사설],2026-04-07T17:28:49+09:00,2026-04-07T19:28:52+09:00,2026-04-07 19:28,ok
news_20260407_경제_0011,2026-04-07,18:01,경제,mk,https://www.mk.co.kr/news/economy/12010559,"한은, 기준금리 동결 유력",2026-04-07T18:01:53+09:00,2026-04-07T22:54:05+09:00,2026-04-07 22:54,ok
news_20260407_종목_0051,2026-04-07,18:02,종목,mk,https://www.mk.co.kr/news/business/12010564,통큰 배당으로 주주환원 확대 … 법인세 19배 늘고 협력사 호황,2026-04-07T18:02:00+09:00,2026-04-07T19:58:17+09:00,2026-04-07 19:58,ok
news_20260407_종목_0052,2026-04-07,18:02,종목,mk,https://www.mk.co.kr/news/business/12010565,"勞 ""성과급 상한 없애라""… 최대 리스크는 노조 파업",2026-04-07T18:02:00+09:00,2026-04-07T18:17:41+09:00,2026-04-07 18:17,ok
news_20260407_종목_0055,2026-04-07,18:02,종목,mk,https://www.mk.co.kr/news/stock/12010574,초격차 실적에 '30만전자' 기대 솔솔…외국인 컴백 촉각,2026-04-07T18:02:52+09:00,2026-04-07T19:57:25+09:00,2026-04-07 19:57,ok
news_20260408_섹터_0015,2026-04-08,02:00,섹터,mk,https://www.mk.co.kr/news/stock/12010786,"브로드컴, 구글과 2031년까지 TPU 장기 공급계약 체결… AI 매출 가시성 확보",2026-04-08T02:00:39+09:00,,2026-04-08 02:00,ok
news_20260408_섹터_0017,2026-04-08,05:35,섹터,mk,https://www.mk.co.kr/news/stock/12010837,"에흐르 테스트 시스템즈, 3분기 매출 43.7% 급감..북잉 3720만 달러 기록",2026-04-08T05:35:24+09:00,,2026-04-08 05:35,ok
news_20260408_섹터_0019,2026-04-08,08:41,섹터,mk,https://www.mk.co.kr/news/stock/12010924,"[美공시]""에흐르 테스트 시스템스, AI 및 데이터 센터 수요에 힘입어 분기 매출 3,700만 달러 달성""",2026-04-08T08:41:03+09:00,,2026-04-08 08:41,ok
news_20260408_섹터_0025,2026-04-08,09:15,섹터,mk,https://www.mk.co.kr/news/columnists/12010958,하루에 아파트단지 하나씩 사는 기업 [손현덕칼럼],2026-04-08T09:15:38+09:00,2026-04-08T09:42:55+09:00,2026-04-08 09:42,ok
news_20260408_섹터_0030,2026-04-08,09:51,섹터,mk,https://www.mk.co.kr/news/stock/12011033,"특징주, 삼화콘덴서-전력저장장치(ESS) 테마 상승세에 5.02% ↑",2026-04-08T09:51:48+09:00,,2026-04-08 09:51,ok
news_20260408_섹터_0031,2026-04-08,09:52,섹터,mk,https://www.mk.co.kr/news/stock/12011039,"특징주, 금호건설-GTX 테마 상승세에 3.05% ↑",2026-04-08T09:52:09+09:00,,2026-04-08 09:52,ok
news_20260408_섹터_0033,2026-04-08,09:52,섹터,mk,https://www.mk.co.kr/news/stock/12011041,"특징주, 디아이-HBM(고대역폭메모리) 테마 상승세에 6.58% ↑",2026-04-08T09:52:19+09:00,,2026-04-08 09:52,ok
news_20260408_섹터_0034,2026-04-08,09:52,섹터,mk,https://www.mk.co.kr/news/stock/12011048,"특징주, 대신증권-증권 테마 상승세에 4.24% ↑",2026-04-08T09:52:49+09:00,,2026-04-08 09:52,ok
news_20260408_섹터_0035,2026-04-08,10:00,섹터,mk,https://www.mk.co.kr/news/economy/12011054,한달만에 환율 1470원대로…휴전 중재안 수용 희소식에 ‘일단 안도’,2026-04-08T10:00:19+09:00,2026-04-08T10:22:36+09:00,2026-04-08 10:22,ok
news_20260408_경제_0003,2026-04-08,12:58,경제,mk,https://www.mk.co.kr/news/economy/12011282,“20년 전문의 경력을 걸고” 옆에 [가상인물]…AI 표기 의무화한다,2026-04-08T12:58:06+09:00,2026-04-08T14:08:04+09:00,2026-04-08 14:08,ok
news_20260408_경제_0004,2026-04-08,14:45,경제,mk,https://www.mk.co.kr/news/economy/12011416,업황 부진에 전기료 급등까지...제조업 전력 판매량 13개월째 하락세,2026-04-08T14:45:40+09:00,,2026-04-08 14:45,ok
news_20260408_경제_0005,2026-04-08,14:48,경제,mk,https://www.mk.co.kr/news/economy/12011420,고유가 피해지원금 ‘AI 상담’에 29억원 투입?...이달 중 구축 힘들 듯,2026-04-08T14:48:39+09:00,,2026-04-08 14:48,ok
news_20260408_섹터_0038,2026-04-08,15:14,섹터,mk,https://www.mk.co.kr/news/business/12011454,"사피엔반도체, 美 빅테크 기업서 23억원 규모 스마트 글래스용 반도체 수주",2026-04-08T15:14:36+09:00,,2026-04-08 15:14,ok
news_20260408_종목_0046,2026-04-08,16:09,종목,mk,https://www.mk.co.kr/news/business/12011520,계속되는 공급망 위기 해법은 '산업 데이터 플랫폼' [허대식 교수의 비즈니스 이노베이션],2026-04-08T16:09:35+09:00,,2026-04-08 16:09,ok
news_20260408_종목_0049,2026-04-08,17:19,종목,mk,https://www.mk.co.kr/news/business/12011618,[K제조업 AI파워업] HBM 경쟁 격화…첨단 증착장비로 수율 '업',2026-04-08T17:19:55+09:00,2026-04-09T13:49:03+09:00,2026-04-09 13:49,ok
news_20260408_경제_0011,2026-04-08,17:55,경제,mk,https://www.mk.co.kr/news/economy/12011720,2월 경상흑자 232억달러 … '반도체 효과'에 역대 최대,2026-04-08T17:55:45+09:00,,2026-04-08 17:55,ok
news_20260408_종목_0059,2026-04-08,17:55,종목,mk,https://www.mk.co.kr/news/stock/12011733,코스피 '축포' … 유가 14% 뚝,2026-04-08T17:55:59+09:00,2026-04-08T19:48:08+09:00,2026-04-08 19:48,ok
news_20260408_종목_0060,2026-04-08,17:56,종목,mk,https://www.mk.co.kr/news/stock/12011739,'밸류업 공시' 폭발 … 코스닥서 작년 두배 쑥,2026-04-08T17:56:36+09:00,2026-04-08T19:23:16+09:00,2026-04-08 19:23,ok
news_20260408_섹터_0043,2026-04-08,17:57,섹터,mk,https://www.mk.co.kr/news/business/12011756,"SK하이닉스, AI용 저장장치 낸드플래시 321단 쌓아올려",2026-04-08T17:57:27+09:00,,2026-04-08 17:57,ok
news_20260408_경제_0013,2026-04-08,19:33,경제,mk,https://www.mk.co.kr/news/economy/12011836,"신현송, 금리인상 재차 신중론 … ""단기 충격에 대응 바람직 안해""",2026-04-08T19:33:13+09:00,,2026-04-08 19:33,ok
news_20260408_종목_0061,2026-04-08,22:50,종목,mk,https://www.mk.co.kr/news/stock/12011990,'상속세 마련' 홍라희 삼성전자 3조 블록딜,2026-04-08T22:50:30+09:00,,2026-04-08 22:50,ok
news_20260409_섹터_0021,2026-04-09,05:48,섹터,mk,https://www.mk.co.kr/news/economy/12012090,미·이란 휴전에 美증시 2% 급등...호르무즈 불확실성은 여전 [월가월부],2026-04-09T05:48:55+09:00,,2026-04-09 05:48,ok
news_20260409_섹터_0024,2026-04-09,08:18,섹터,mk,https://www.mk.co.kr/news/stock/12012144,"2조 순매수 돌아온 외국인, 6000피 탈환 견인하나, 변수는",2026-04-09T08:18:15+09:00,,2026-04-09 08:18,ok
news_20260409_섹터_0026,2026-04-09,09:08,섹터,mk,https://www.mk.co.kr/news/business/12012180,"KMA 한국능률협회, 제 56회 ‘한국의 경영자상’ 수상자 발표",2026-04-09T09:08:11+09:00,,2026-04-09 09:08,ok
news_20260409_경제_0002,2026-04-09,09:21,경제,mk,https://www.mk.co.kr/news/economy/12012192,"구윤철 “3차 석유최고가격, 10일 0시부터 적용”",2026-04-09T09:21:08+09:00,,2026-04-09 09:21,ok
news_20260409_섹터_0034,2026-04-09,11:01,섹터,mk,https://www.mk.co.kr/news/stock/12012334,"KODEX 200, 국내 ETF 최초 순자산 20조 돌파",2026-04-09T11:01:46+09:00,,2026-04-09 11:01,ok
news_20260409_섹터_0035,2026-04-09,11:10,섹터,mk,https://www.mk.co.kr/news/economy/12012347,“104만원으로 노트북 사보시죠”…저소득층 PC 지원액 확 늘린다,2026-04-09T11:10:41+09:00,2026-04-09T11:27:34+09:00,2026-04-09 11:27,ok
news_20260409_섹터_0036,2026-04-09,11:11,섹터,mk,https://www.mk.co.kr/news/business/12012348,‘역대급’ 갤S26·버즈4 디자인 책임자들 “만점 주고 싶어요”,2026-04-09T11:11:55+09:00,,2026-04-09 11:11,ok
news_20260409_경제_0004,2026-04-09,14:05,경제,mk,https://www.mk.co.kr/news/economy/12012475,"KTC, 군포 본원에 ‘방산·우주 시험평가센터’ 구축… 2030년까지 188억 투입",2026-04-09T14:05:33+09:00,,2026-04-09 14:05,ok
news_20260409_섹터_0038,2026-04-09,14:30,섹터,mk,https://www.mk.co.kr/news/business/12012511,다시 상승 랠리 올라탄 삼전닉스?…관련 ETF 시장 들썩,2026-04-09T14:30:46+09:00,2026-04-09T14:30:46+09:00,2026-04-09 14:30,ok
news_20260409_섹터_0039,2026-04-09,14:33,섹터,mk,https://www.mk.co.kr/news/it/12012514,"CDMA로 연 ICT 30년…SK텔레콤, ‘AI 고속도로’로 다음 30년 연다",2026-04-09T14:33:01+09:00,,2026-04-09 14:33,ok
news_20260409_섹터_0040,2026-04-09,15:10,섹터,mk,https://www.mk.co.kr/news/business/12012554,"“잃어버리면 까짓것 다시 사지”…중국산 1만원대 무선 이어폰, 가격 파괴 무섭다",2026-04-09T15:10:53+09:00,,2026-04-09 15:10,ok
news_20260409_경제_0005,2026-04-09,15:14,경제,mk,https://www.mk.co.kr/news/economy/12012555,제과점서 비닐봉투 대신 종이봉투 무상지급 가능,2026-04-09T15:14:03+09:00,,2026-04-09 15:14,ok
news_20260409_경제_0007,2026-04-09,16:01,경제,mk,https://www.mk.co.kr/news/economy/12012628,[단독] 호르무즈 선박 보험 불확실성 점검 나선 해수부…英대사관 협조 요청,2026-04-09T16:01:35+09:00,2026-04-09T18:23:28+09:00,2026-04-09 18:23,ok
news_20260409_섹터_0043,2026-04-09,16:31,섹터,mk,https://www.mk.co.kr/news/business/12012697,오늘이 제일 싼 컴퓨터…‘칩플레이션’에 줄줄이 가격 인상,2026-04-09T16:31:45+09:00,2026-04-09T16:31:45+09:00,2026-04-09 16:31,ok
news_20260409_종목_0045,2026-04-09,17:03,종목,mk,https://www.mk.co.kr/news/contributors/12012744,[매경의 창] LLM 혁명의 새 슈퍼갑 '메모리',2026-04-09T17:03:09+09:00,2026-04-09T19:24:12+09:00,2026-04-09 19:24,ok
news_20260409_종목_0046,2026-04-09,18:01,종목,mk,https://www.mk.co.kr/news/business/12012892,"삼성, 우주 반도체 본격 개발 … 우주서 성장동력 찾는 韓기업들",2026-04-09T18:01:51+09:00,2026-04-09T19:38:26+09:00,2026-04-09 19:38,ok
