id,title,date,time,category
news_20250716_경제_0011,"“다음 달 보험료 오른다는데, 가입해야 하나”…소비자 불안 파고드는 ‘절판 마케팅’",2025-07-16,15:22,경제
news_20250716_종목_0043,고효율 가전 사고 할인 받으세요 '최대 100만원',2025-07-16,16:00,종목
news_20250716_섹터_0038,오라클 주가 90% 급등에…엘리슨 세계 2위 부자 등극,2025-07-16,16:28,섹터
news_20250716_경제_0016,"“꽁돈 생기는 거니까” “ 물가 더 오르면 어째”...소비쿠폰에 ‘설렘 반, 걱정 반’인 사장님들",2025-07-16,16:48,경제
news_20250716_종목_0044,스마트폰 대신 스마트안경…빅테크 각축전,2025-07-16,17:40,종목
news_20250716_종목_0046,엔비디아 中수출길 열리자 수혜주 삼성전자 '기지개',2025-07-16,17:49,종목
news_20250716_종목_0047,불뿜는 코스피 식힌 美물가…금융·증권 약세,2025-07-16,17:49,종목
news_20250716_종목_0049,김홍석 컴포즈커피 신임 대표,2025-07-16,17:59,종목
news_20250716_경제_0017,CJ계열사 부당지원에 과징금 65억원…제재 일관성 논란은 여전,2025-07-16,18:11,경제
news_20250716_섹터_0041,"“이러니 한국산 쓸 수밖에”…먼지 한톨 없는 K케이블, 납기는 美경쟁사 절반",2025-07-16,20:20,섹터
news_20250716_섹터_0042,"“규제 없어, 전기료도 낮아…당근 쏟아내는 李정부 핵심국정 과제 ‘RE100 산단’",2025-07-16,22:42,섹터
news_20250717_경제_0002,“국민연금 年2%대·1000만원 받았는데”…은퇴族 급전창구 중단 ‘아우성’ [언제까지 직장인],2025-07-17,09:00,경제
news_20250717_섹터_0022,“미중 관세휴전 3개월 연장될 수도”…중국 압박하던 트럼프의 태세전환 왜?’,2025-07-17,10:29,섹터
news_20250717_섹터_0026,美 관세수입은 65조원 껑충·한일 대미 車수출은 추락...동맹만 괴롭히는 트럼프 무역협상 [★★글로벌],2025-07-17,11:17,섹터
news_20250717_경제_0003,페이시장 저변 넓히는 농협은행... 컬리페이와 맞손,2025-07-17,11:20,경제
news_20250717_섹터_0027,[속보] 이재용 ‘부당합병·회계부정’ 대법서 무죄 확정...‘10년 사법리스크’ 해소,2025-07-17,11:29,섹터
news_20250717_섹터_0028,“하이닉스서 삼전으로 갈아타나”…외국계 증권사 보고서에 판 흔들리는 반도체 주가,2025-07-17,13:03,섹터
news_20250717_섹터_0029,재계 이재용 부당합병 무죄 환영…“한국 경제에 긍정적 효과 기대”,2025-07-17,13:04,섹터
news_20250717_경제_0006,“여기선 대출 한도 늘려준대”…갈 곳 잃은 개인사업자 숨통 트여주는 곳은,2025-07-17,14:27,경제
news_20250717_경제_0007,"“당신 6억원 있어? 딱 평균이라는데”…한국인 주식 비중 늘고, 부동산 줄어",2025-07-17,14:50,경제
news_20250717_경제_0008,"SC제일은행, 변동 금리 주담대 취급 안 한다…“5년 주기형만 가능”",2025-07-17,15:08,경제
news_20250717_경제_0012,성실상환 소상공인에 이자경감 3종세트,2025-07-17,17:40,경제
news_20250717_종목_0047,"""中 반간첩법에 걸릴라""… 日기업 출장 자제령",2025-07-17,17:52,종목
news_20250717_종목_0048,"860회 조사·113차례 재판 끝에 ""무죄""… 檢 무리수 드러났다",2025-07-17,17:52,종목
news_20250717_종목_0051,"이재용 '무죄'… 삼성, 잃어버린 10년",2025-07-17,17:58,종목
news_20250717_종목_0053,컨트롤타워 복원·등기이사 복귀… 파고넘을 이재용 '책임경영' 주목,2025-07-17,18:01,종목
news_20250717_섹터_0039,"이재용, 사법리스크 털어냈지만…삼성, 10년을 잃었다",2025-07-17,19:54,섹터
news_20250717_경제_0017,매출총이익률 일본제철에 한참 밀려 [흔들리는 포스코 철강 경쟁력],2025-07-17,21:00,경제
news_20250717_종목_0055,"영국법원, 韓정부 손들어줬다 엘리엇 1300억 배상 취소기회",2025-07-17,23:20,종목
news_20250718_섹터_0015,"10년 그늘에 20년 먹거리 놓쳤다…삼성, 과감한 투자 다시 이어갈까",2025-07-18,05:59,섹터
news_20250718_섹터_0016,"젠슨 황 다녀갔다, 이젠 오를 일만 남았다…뜨거운 중국판 M7",2025-07-18,06:07,섹터
news_20250718_섹터_0021,"특징주, 리튬포어스-리튬 테마 상승세에 21.45% ↑",2025-07-18,09:16,섹터
news_20250718_섹터_0022,"[美공시]다이오즈, 2025년 8월 7일에 2025년 2분기 재무 실적 발표 예정",2025-07-18,09:20,섹터
news_20250718_섹터_0024,"삼성 또 앞지를텐데…SK하이닉스, 2분기 실적 발표 전 웃지 못한 이유",2025-07-18,12:06,섹터
news_20250718_섹터_0025,"㈜야스카 도현성 박사, 고내열 기술 특허 등록 완료",2025-07-18,13:38,섹터
news_20250718_종목_0034,족쇄 풀었지만…어깨 더 무거워진 이재용 회장 [취재수첩],2025-07-18,14:01,종목
news_20250718_경제_0003,"SPC그룹, 충남·전남 등 집중호우 피해 지역에 빵·생수 지원",2025-07-18,14:27,경제
news_20250718_섹터_0029,"“ 반도체 클러스터 수혜 기대”…영무건설, ‘안성 아양 영무예다음’ 공급",2025-07-18,14:52,섹터
news_20250718_종목_0035,CEO 여행 가방 속에는 어떤 책이 있을까,2025-07-18,14:52,종목
news_20250718_경제_0004,"노량진뉴타운, 한강벨트 부촌으로?",2025-07-18,14:57,경제
news_20250718_경제_0005,우리 아이 자립펀드·생애 최초 국민연금 보험 지원… 혜택은 고소득층 몫?,2025-07-18,15:29,경제
news_20250718_섹터_0030,낸드 가격도 3분기 인상…512Gb 이하 제품 중심 반등세,2025-07-18,15:37,섹터
news_20250718_경제_0006,"“자영업자만 힘든 거 아닌데”…소상공인 지원책, ‘역차별’ 논란 나오는 이유",2025-07-18,15:56,경제
news_20250718_종목_0036,"[이달의 경제경영서] ""편해서 못 끊어"" … 소비자 울리는 구독의 덫",2025-07-18,16:39,종목
news_20250718_종목_0037,"""꼬마빌딩 월세보다 짭짤"" 요즘 강남부자들은 고배당ETF에 꽂혔다",2025-07-18,17:06,종목
news_20250718_경제_0010,[금융라운지] 달아오르는 하반기 퇴직연금 유치전,2025-07-18,17:51,경제
news_20250718_종목_0038,中 흑연 때린 트럼프…韓 2차전지株 날았다,2025-07-18,17:52,종목
news_20250718_종목_0039,감산 여파에 3분기 낸드 값도 10% 오를듯,2025-07-18,17:56,종목
news_20250718_종목_0040,"한미 관세 슈퍼위크 … 정부, 기업투자 지렛대로 '윈윈 협상' 이끈다",2025-07-18,17:58,종목
news_20250721_섹터_0015,"“한미협상, 시간끌기는 최악의 전략…이달 내 큰 틀 합의는 마쳐야”",2025-07-21,06:23,섹터
news_20250721_섹터_0017,TSMC도 엔비디아도 ‘이 사업’ 확 키운다…AI데이터센터와 짝꿍이라는데,2025-07-21,08:16,섹터
news_20250721_섹터_0019,"특징주, 리튬포어스-리튬 테마 상승세에 16.65% ↑",2025-07-21,09:14,섹터
news_20250721_섹터_0020,변화와 실행,2025-07-21,09:25,섹터
news_20250721_경제_0004,"우리금융 식구된 동양생명, 취약계층에 환경 교육 [금융가 톺아보기]",2025-07-21,09:50,경제
news_20250721_경제_0005,"소비쿠폰 뿌리는 날…이 은행, 연 7.7% 적금 10만좌 또 풀었다",2025-07-21,10:01,경제
news_20250721_경제_0007,"휘청이는 건설업, 고용위기로 번지나…건설업 취업자 외환위기 이후 최대폭 감소",2025-07-21,10:27,경제
news_20250721_섹터_0021,멈춰있던 삼성 다시 달리게 하려면…“정치권·시민단체 이제 삼성서 손 떼야” [기자24시],2025-07-21,10:36,섹터
news_20250721_섹터_0022,LG CNS-하니웰 맞손…북미 AI 시장 진출 박차,2025-07-21,10:58,섹터
news_20250721_섹터_0025,"하나증권, ‘코리아 프리미엄랩’ 출시",2025-07-21,11:36,섹터
news_20250721_경제_0010,폭염·폭우가 몰고 온 ‘식탁 공포’…기상이변에 물가 비상,2025-07-21,13:32,경제
news_20250721_섹터_0028,“트럼프·시진핑 한국서 만날 수도”…경주 APEC 정상회의 회동 가능성은?,2025-07-21,14:46,섹터
news_20250721_섹터_0032,아마존 손잡은 SK…AI 데이터센터로 25조 경제효과 이끈다,2025-07-21,16:07,섹터
news_20250721_종목_0038,"""광케이블 등 AI인프라 중요… 삼성전자 ·TSMC 모두 고객이죠""",2025-07-21,16:08,종목
news_20250721_종목_0039,"""삼전이 달라졌어요""… 목표주가 줄상향",2025-07-21,18:00,종목
news_20250721_경제_0012,"세계 최대 광물중개社에 무보, 2억달러 금융지원",2025-07-21,18:02,경제
news_20250721_종목_0040,증시 밸류업 위한 감액배당 … 일부 최대주주는 '편법 증여' 악용,2025-07-21,18:13,종목
news_20250721_섹터_0037,"[단독] “연말까지 GPU 100만개 돌린다는데”…올트먼 또 만난 최태원 회장, HBM 단골 만드나",2025-07-21,20:18,섹터
news_20250721_경제_0013,시총 4조달러 엔비디아 HOW?,2025-07-21,21:00,경제
news_20250721_종목_0041,지포스서 블랙웰까지 GPU 25년 [엔비디아는 어떻게 ‘기술 패권’을 잡았나],2025-07-21,21:00,종목
news_20250722_섹터_0018,“덩치 크면 굼뜨다고?”…올해 두 배씩 뛴 주도주는 중소형 아닌 대형주,2025-07-22,06:20,섹터
news_20250722_경제_0002,"“기사 내보내지 마”…트럼프, ‘외설편지’ 보도 막으려 WSJ에 전화해 버럭",2025-07-22,08:01,경제
news_20250722_섹터_0020,"특징주, 미래산업-리튬 테마 상승세에 94.26% ↑",2025-07-22,09:14,섹터
news_20250722_섹터_0021,"특징주, 리튬포어스-리튬 테마 상승세에 23.07% ↑",2025-07-22,09:14,섹터
news_20250722_경제_0004,상법 개정 이후 재계 시나리오 어떻게 될까? [스페셜리포트],2025-07-22,09:53,경제
news_20250722_경제_0005,상법개정안 ‘3% 룰’ 여야 전격 합의 통과 [스페셜리포트],2025-07-22,09:54,경제
news_20250722_경제_0006,올해 상반기 인기 신용카드는…넷플릭스 등 OTT 혜택 카드 돌풍,2025-07-22,11:29,경제
news_20250722_섹터_0022,현대엔지니어링 ‘신광교 클라우드 시티’ 분양,2025-07-22,13:46,섹터
news_20250722_경제_0007,“쿨한 ‘한 컵’으로 폭염 날려요”…컵빙수·컵냉면이 뜨는 이유,2025-07-22,14:59,경제
news_20250722_섹터_0023,"KB자산운용, ‘KB 새로운 대한민국 펀드’ 출시",2025-07-22,15:01,섹터
news_20250722_경제_0009,7兆 서울 도심 오피스 매각전…새 주인 찾을 수 있을까,2025-07-22,16:09,경제
news_20250722_섹터_0027,"AI 사업 본격화하는 LG, 엑사원 일반인에도 공개 “챗GPT 10분의 1 가격”",2025-07-22,16:10,섹터
news_20250722_섹터_0029,반도체 용 석영 제조사 MT홀딩 美상장 본격화,2025-07-22,17:21,섹터
news_20250722_종목_0036,[MK 시그널] 폴더블 아이폰 특수 … 세경하이테크 '쑥',2025-07-22,17:21,종목
news_20250722_종목_0039,11년만에 단통법 폐지 보조금 무한경쟁 조짐,2025-07-22,17:57,종목
news_20250722_섹터_0033,이민형 큐로켐 대표 “대학·연구소 중심으로 R&D...기획 단계부터 기업 목소리 들어야”,2025-07-22,18:03,섹터
news_20250722_종목_0042,"""테슬라 2배 있는데 '하닉 2배'는 왜 없나요""",2025-07-22,18:06,종목
news_20250722_경제_0015,이래도 금리 안내릴거야?...“연준 기능 재검토” “파월 형사고발” 압박 높인 트럼프 군단,2025-07-22,20:51,경제
news_20250722_종목_0043,3700억 LG家 급식 시장 D&O·LF ‘군침’?,2025-07-22,21:00,종목
news_20250722_종목_0044,韓 반도체는 깨어날 줄 모르고 [AI 칩 전쟁…한국은 없다?],2025-07-22,21:00,종목
news_20250723_경제_0001,소비자심리 4년來 최고치인데…집값 상승 기대 ‘확’ 꺾였다 왜?,2025-07-23,09:50,경제
news_20250723_섹터_0020,상호주의로 세계 위협하는 트럼프..그도 약점이 있다 [노영우의 스톡 피시],2025-07-23,10:00,섹터
news_20250723_섹터_0021,"화성 H-테크노밸리, 친환경 스마트 산업단지로 주목… 반도체 및 첨단 제조업체 분양 문의 활발",2025-07-23,10:00,섹터
news_20250723_경제_0002,"“우리가 서민상품 강자”...농협은행, 취약층 자금공급 1위",2025-07-23,10:14,경제
news_20250723_경제_0003,“연4% 주는 파킹통장 나온다?”…N페이 결제 금액 3% 포인트 지급도 [알쓸금잡],2025-07-23,11:28,경제
news_20250723_경제_0004,“이자 5%인데 주거래가 무슨 상관”…서울 사는데 지방은행 계좌 튼 이유,2025-07-23,12:14,경제
news_20250723_경제_0005,"6.27 부동산 대책에, 집값 기대감 급랭",2025-07-23,15:01,경제
news_20250723_섹터_0022,"[단독]검찰, ‘리벨리온 합병 사피온’ AI 핵심기술 유출한 前 직원들 구속",2025-07-23,15:33,섹터
news_20250723_종목_0034,'삼성 희망디딤돌 2.0' 취업 컨설턴트 1대1 상담·협력사 채용 박람회 초청,2025-07-23,16:02,종목
news_20250723_섹터_0027,"“한국 경쟁력에 악영향”…중국에 반도체 기술 넘긴 전 삼성전자 부장, 2심의 결론은",2025-07-23,16:53,섹터
news_20250723_종목_0036,"""고맙다 반도체""…평택 분양시장 기지개",2025-07-23,17:02,종목
news_20250723_경제_0006,"원화스테이블코인의 또 다른 사용처, 기업간 내부 결제[엠블록레터]",2025-07-23,17:07,경제
news_20250723_종목_0037,[기자24시] 스물세 살 ETF 시장이 더 크려면,2025-07-23,17:40,종목
news_20250723_섹터_0028,月450만원…스타트업 월급 '킹'은 블록체인,2025-07-23,17:47,섹터
news_20250723_종목_0038,[단독] 이수만이 세운 A2O엔터는,2025-07-23,17:47,종목
news_20250723_종목_0039,"""이재용 등기이사 복귀해 죽을 각오로 경영 나서야""",2025-07-23,17:55,종목
news_20250723_경제_0014,다시 그리는 K-웹툰의 미래 [스페셜리포트],2025-07-23,21:00,경제
news_20250724_섹터_0025,"특징주, 미코-고체산화물 연료전지(SOFC) 테마 상승세에 1.52% ↑",2025-07-24,09:33,섹터
news_20250724_섹터_0026,"특징주, 리튬포어스-리튬 테마 상승세에 28.19% ↑",2025-07-24,09:43,섹터
news_20250724_섹터_0027,트럼프 “AI 경쟁 미국이 승리할 것”… 규제 완화·이념 배제 담은 ‘AI 행동계획’ 발표,2025-07-24,10:14,섹터
news_20250724_섹터_0028,SK하닉 2Q 사상 최고 실적…‘ HBM ’ 파워로 영업이익 ‘9조원’,2025-07-24,10:21,섹터
news_20250724_경제_0002,"[단독] 위성락 “한미협상, 막바지 중요국면”…루비오와는 유선 소통",2025-07-24,12:10,경제
news_20250724_경제_0003,AI카메라로 연어 양식장 원격관리...사료비 年900만불 절감 [호주 애그테크 NOW],2025-07-24,13:00,경제
news_20250724_경제_0004,“‘진짜 성장’ 설계하겠다” 한성숙 중기부 장관 취임,2025-07-24,13:19,경제
news_20250724_경제_0005,“웃돈 주고서라도 100만엔 다 살게요”…쓰고 남은 외화 중고 거래했다간 ‘큰일’,2025-07-24,13:21,경제
news_20250724_경제_0007,“해외여행後 남은 외화 중고거래 했다가 경찰서行”…알고보니,2025-07-24,14:44,경제
news_20250724_섹터_0030,"중학개미의 시간 홍콩증시, 2021년 이후 최고치 경신",2025-07-24,14:59,섹터
news_20250724_섹터_0031,"하나증권, “하반기 증시, 코스피·S&P500 나란히 11% 상승 전망…트럼프發 달러약세 수혜 기대감”",2025-07-24,15:32,섹터
news_20250724_섹터_0032,[기자24시] 진짜 불안한 0%대 성장,2025-07-24,17:41,섹터
news_20250724_종목_0040,"삼성보다 얇다는 中 폴더블폰, 공식 스펙보다 더 두꺼워",2025-07-24,17:41,종목
news_20250724_종목_0042,"""비상장사도 주주충실의무 배임죄 고소고발 늘어날것""",2025-07-24,17:47,종목
news_20250724_종목_0043,"SK ""AI칩 수요폭발, 설비투자 늘릴것""… HBM4 출시도 앞당겨",2025-07-24,17:54,종목
news_20250724_종목_0044,HBM4 양산에 사활 건 삼성전자 신공장 두곳 가동 앞둔 마이크론,2025-07-24,17:55,종목
news_20250724_종목_0045,"관세협상 비상 걸린날 … 李, 이재용과 비공개 만찬",2025-07-24,20:41,종목
news_20250724_경제_0016,[단독] 정보 털린 ‘잠재 피해자’ 계좌인출 미리 막는다…경찰·통신사·은행 합동대응 구축,2025-07-24,23:29,경제
news_20250725_섹터_0017,“하반기 주식투자 11% 기억하세요”...재테크 콘서트 강사의 쪽집게 전망 들어보니,2025-07-25,05:54,섹터
news_20250725_경제_0002,‘이자 장사’ 대신 보험·외환에 힘줬다…KB금융 사상 최대 순이익 비결은,2025-07-25,07:32,경제
news_20250725_섹터_0020,삼성전자 ‘기회의 순간 5’ [카드뉴스],2025-07-25,10:09,섹터
news_20250725_섹터_0021,신한 글로벌탄소중립솔루션 펀드 환매주기 단축,2025-07-25,10:48,섹터
news_20250725_섹터_0022,수출 둔화·지정학 리스크에 한국경제 흔들…진짜 불안한 0%대 성장 [기자24시],2025-07-25,11:05,섹터
news_20250725_경제_0004,하나금융硏 “국내 시니어산업 2030년 241조 성장”,2025-07-25,11:09,경제
news_20250725_섹터_0023,AI 스마트 안경이 대세라고? 직접 써보니 대박 기능은 따로 있었다 [전자만사],2025-07-25,12:00,섹터
news_20250725_경제_0005,떠나는 윤희성 수은 행장...국책은행 수장 장기공백 사태,2025-07-25,14:00,경제
news_20250725_경제_0006,"코웨이라이프솔루션, 반려동물 장례 제휴 서비스 제공",2025-07-25,14:01,경제
news_20250725_섹터_0024,韓개미가 30조원 가진 테슬라 8% 급락,2025-07-25,14:40,섹터
news_20250725_경제_0007,네이버페이로 경기 지역화폐·김포페이 이용한다...코나아이와 업무협약,2025-07-25,15:03,경제
news_20250725_경제_0008,“이제 더이상 돈 구할 곳이 없다”…은행 대출 연체율 8년6개월來 최악,2025-07-25,15:30,경제
news_20250725_경제_0009,"“여기선 대출 금리 ·한도 더 유리하대”…인뱅·지방은행 합작한 이 상품, 무엇?",2025-07-25,15:52,경제
news_20250725_섹터_0025,[송광섭 특파원의 차이나 프리즘] 더 강해지는 中 희토류 패권 美 넘어선 전략적 우위 지속,2025-07-25,16:03,섹터
news_20250725_섹터_0027,美·中 광물전쟁에 … 지구는 비명 지른다,2025-07-25,17:15,섹터
news_20250725_종목_0036,갤럭시Z폴드·플립7 출격…사전판매 104만대 '사상 최대',2025-07-25,17:36,종목
news_20250725_섹터_0029,방산·지주사株…MSCI 편입 기대감 '솔솔',2025-07-25,17:48,섹터
news_20250725_경제_0013,대출규제에 발목… 4대금융 하반기는 '흐림',2025-07-25,18:00,경제
news_20250725_종목_0037,"인텔, 파운드리 공장 건설 중단…TSMC 독주 가속",2025-07-25,18:00,종목
news_20250725_종목_0038,개정상법은 금지하는데 … 투자 등 떠밀린 기업들,2025-07-25,18:03,종목
news_20250728_섹터_0020,러트닉 美상무 “무역확장법 232조 반도체 관세 2주 후 발표 예상”,2025-07-28,04:23,섹터
news_20250728_섹터_0021,“LG·현대·SK 출신 합병후 반도체 원팀”...하이닉스 ‘HBM신화’ 이끈 3인방,2025-07-28,07:10,섹터
news_20250728_섹터_0026,"특징주, 네패스-뉴로모픽 반도체 테마 상승세에 3.38% ↑",2025-07-28,09:14,섹터
news_20250728_섹터_0027,"특징주, 어보브 반도체 -온디바이스 AI 테마 상승세에 1.62% ↑",2025-07-28,09:14,섹터
news_20250728_섹터_0028,"특징주, 에이디테크놀로지-온디바이스 AI 테마 상승세에 15.32% ↑",2025-07-28,09:14,섹터
news_20250728_경제_0002,"“가맹점주가 시구를”…교촌치킨, ‘교촌 1991 브랜드데이’ 개최",2025-07-28,09:46,경제
news_20250728_섹터_0033,방산은 더 간다 ··· 상위 투자자들은 ‘이 종목’ 더 담았다 [주식 초고수는 지금],2025-07-28,11:05,섹터
news_20250728_섹터_0034,"경기산학융합원, 반월시화산단 제조혁신 선도…‘공정혁신 시뮬레이션센터’ 교육 성과",2025-07-28,11:06,섹터
news_20250728_경제_0006,한식당 운영비 절반이 식재료값…월 861만원 달해 ‘고 물가 직격탄’,2025-07-28,13:07,경제
news_20250728_경제_0007,“펀드 수익률 왜 이래요?”…헷갈리기 딱 좋은 금융상품 무엇?,2025-07-28,13:35,경제
news_20250728_섹터_0039,이재용 무죄확정에 살아난 ‘뉴삼성’... 분기 2.5조 적자 파운드리부터 살렸다,2025-07-28,15:03,섹터
news_20250728_섹터_0040,[속보] 머스크 “삼성전자 파운드리 165억 달러는 최소액…실제 생산량 더 많을 듯”,2025-07-28,15:26,섹터
news_20250728_경제_0013,지수연계예금 好好 … 상반기 5조 몰렸다,2025-07-28,17:37,경제
news_20250728_종목_0046,삼성 파운드리 부활 테슬라에 23조 공급,2025-07-28,17:45,종목
news_20250728_종목_0048,"삼성, 테슬라 올라타고 질주 … 차세대 자율주행칩 만든다",2025-07-28,17:57,종목
news_20250728_종목_0049,삼성 'GAA 승부수' … 차세대 선두 노린다,2025-07-28,17:57,종목
news_20250728_종목_0050,11개월 만에 드디어 …'7만전자' 복귀,2025-07-28,17:57,종목
news_20250728_섹터_0043,"테슬라의 ‘AI칩 파트너’ 꿰찬 삼성전자…위기의 파운드리, 반등 신호탄 쐈다",2025-07-28,19:52,섹터
news_20250728_섹터_0044,삼성 반도체 의 절치부심…차세대 2나노 칩에서 TSMC 제친다,2025-07-28,20:11,섹터
news_20250728_종목_0054,잘나가던 ‘SK하이닉스’도 꺾인다?,2025-07-28,21:00,종목
news_20250729_섹터_0021,"“삼성전자, 파운드리 대형 수주 확보에 우려 완화” …목표가↑",2025-07-29,08:20,섹터
news_20250729_경제_0004,고르기 어려운 중고차…인증중고차 플랫폼서 전용 할부상품 활용할만,2025-07-29,08:35,경제
news_20250729_경제_0005,"시중은행, 전체 대출 늘리는데...자영업자만 줄었다",2025-07-29,09:46,경제
news_20250729_섹터_0023,[MK 골든크로스 돌파종목 : 원익IPS(240810) & 에프에스티(036810)],2025-07-29,09:54,섹터
news_20250729_섹터_0024,외국인이 이끈 ‘7만전자’···한달간 2.7조원 투입,2025-07-29,10:39,섹터
news_20250729_섹터_0025,"삼성 ‘아픈 손가락’ 파운드리 ‘잭팟’…머스크, “23조 계약, 몇배 될것”",2025-07-29,13:40,섹터
news_20250729_경제_0006,‘나혼자 산다’ 독거노인 300만 시대…4인이상 가구 점점 쪼그라들어,2025-07-29,13:44,경제
news_20250729_경제_0007,"“이젠 축의금 5만원냈다간, 민폐 하객”…결혼식 식권 한장 6만원 달해",2025-07-29,14:05,경제
news_20250729_섹터_0026,HBM4로 반도체 시장 노리는 삼성…테슬라 잡고 엔비디아 문 두드린다,2025-07-29,14:43,섹터
news_20250729_경제_0008,‘스드메값’ 강남 3336만원 VS 경상도 1153만원…가격 숨기면 과태료 1억 물린다,2025-07-29,15:14,경제
news_20250729_종목_0036,텍스트만 입력하면 손쉽게 3D 콘텐츠로,2025-07-29,16:55,종목
news_20250729_종목_0037,[MK 시그널] 삼전 오르자 솔브레인도 '쑥',2025-07-29,17:33,종목
news_20250729_섹터_0033,"하나마이크론 인적분할 철회 ""주주·회사 불확실성 최소화""",2025-07-29,18:01,섹터
news_20250729_종목_0040,코스피 4년만에 최고 … 외국인·기관 쌍끌이,2025-07-29,18:01,종목
news_20250729_종목_0043,"삼성, 美반도체 공장 투자 '450억弗 카드' 만지작 … 재계 총력전",2025-07-29,18:05,종목
news_20250729_종목_0044,이재용도 워싱턴行 '관세 올코트프레싱',2025-07-29,18:07,종목
news_20250729_경제_0014,"‘나혼산’ 1인가구도 늙어간다…고령인구 1000만 시대, 독거노인만 300만명",2025-07-29,20:01,경제
news_20250729_경제_0017,"[속보] IMF, 올해 한국 경제 성장 전망 1.0→0.8% 하향",2025-07-29,22:02,경제
news_20250730_섹터_0018,"미·중, ‘관세휴전’ 90일 연장 잠정 합의…“트럼프가 최종 결정”",2025-07-30,06:29,섹터
news_20250730_섹터_0019,머스크 “삼성전자 회장과 화상통화…함께 일하는 건 영광”,2025-07-30,06:40,섹터
news_20250730_섹터_0021,"특징주, 리튬포어스-리튬 테마 상승세에 18.99% ↑",2025-07-30,09:15,섹터
news_20250730_섹터_0022,"특징주, 에이디테크놀로지-온디바이스 AI 테마 상승세에 2.16% ↑",2025-07-30,09:15,섹터
news_20250730_섹터_0024,"특징주, 아이에이-스마트카 테마 상승세에 29.56% ↑",2025-07-30,09:33,섹터
news_20250730_섹터_0025,"특징주, 유니퀘스트-온디바이스 AI 테마 상승세에 8.2% ↑",2025-07-30,09:53,섹터
news_20250730_경제_0003,토스뱅크 외화통장 인기 좋네…출시 1년 반만에 환전 30조 몰려,2025-07-30,09:57,경제
news_20250730_경제_0005,문병완 한국쌀산업연합회장 “쌀 자조금 구성 착수...소비 진작 추진할것”,2025-07-30,11:00,경제
news_20250730_경제_0006,"“극강 폭염, 좀 쉬다가세요”⋯쉼터 자처한 편의점들",2025-07-30,13:41,경제
news_20250730_섹터_0029,삼성전자 파운드리 있는 오스틴 경제사절단 10월 한국 온다.. 대규모 투자 예고?,2025-07-30,14:41,섹터
news_20250730_섹터_0030,네이버 CEO 출신 최휘영...‘아빠찬스’ 논란에 “딸 지원도 몰라”,2025-07-30,14:52,섹터
news_20250730_경제_0008,"iM뱅크, ‘iM외화배송서비스’ 출시",2025-07-30,15:09,경제
news_20250730_섹터_0035,한미 반도체 “해외 고객 급증.. 올해 연간매출액 8000억~1조1000억원”,2025-07-30,16:59,섹터
news_20250730_종목_0039,[김세형칼럼] 한미 관세협상 운명의 최종담판,2025-07-30,17:55,종목
news_20250730_종목_0041,"중대재해법·리더십까지…삼성, 中企 맞춤 교육 확대",2025-07-30,17:58,종목
news_20250730_종목_0043,"K콘텐츠, AI 더빙 타고 20개국 진출",2025-07-30,18:02,종목
news_20250730_종목_0045,이스라엘 스타트업 투자 삼성 '반도체 패키징' 강화,2025-07-30,18:03,종목
news_20250730_종목_0047,"'2천억달러 +α' 韓 통큰 제안에도 … 美, 4천억달러 고집",2025-07-30,18:06,종목
news_20250730_경제_0015,“건설 현장서 힘쓰는 청년 보기 어려워요”…‘미래 불안’ 건설업 취업 기피,2025-07-30,19:44,경제
news_20250730_경제_0016,"[단독] AI·반도체 투자 늘린 금융회사, 규제 풀어줘 자금공급 물꼬 터준다",2025-07-30,20:16,경제
news_20250731_섹터_0028,[속보] 정책실장 “ 반도체 ·원전·이차전지·바이오 등 2천억달러 펀드”,2025-07-31,08:09,섹터
news_20250731_섹터_0031,[속보] 대통령실 “ 반도체 ·의약품 불리하지 않게 조정…농축산물 추가 개방 없다”,2025-07-31,08:31,섹터
news_20250731_경제_0003,“대체 얼마나 힘들길래”…대형 금융사도 회수 포기한 대출 채권 2.7조 달해,2025-07-31,09:14,경제
news_20250731_섹터_0036,박찬대 “美 협상 성공적 마무리…韓 기업 경쟁 발판 마련”,2025-07-31,09:17,섹터
news_20250731_섹터_0037,[벤처돋보기]퓨리오사AI도 ‘유니콘’…1700억 유치해 1조 몸값,2025-07-31,10:20,섹터
news_20250731_섹터_0038,“ 반도체 ·가전 모두 흔들렸다”…삼성전자 2분기 영업이익 ‘반토막’,2025-07-31,10:49,섹터
news_20250731_섹터_0039,"플레이티지, 반도체 핵심부품 ‘압력제어장치’ 국산화",2025-07-31,11:23,섹터
news_20250731_경제_0004,서민자금 숨통...새마을금고 중도상환수수료 낮춘다,2025-07-31,11:32,경제
news_20250731_경제_0005,"당국, 중대 재해기업 대출제한 본격화",2025-07-31,13:35,경제
news_20250731_섹터_0040,갤S25 없었으면 어쩔 뻔?…삼성전자 MX 부문 선방에도 실적은 ‘울상’,2025-07-31,13:50,섹터
news_20250731_경제_0006,연5200% 빚독촉에 폭행·성착취 범죄도…지금이 불법사금융 끊어낼 골든타임 [기자24시],2025-07-31,14:13,경제
news_20250731_섹터_0041,AI·전장 부품이 견인…삼성전기 2분기 ‘선방’,2025-07-31,15:57,섹터
news_20250731_섹터_0044,삼성 이어 LG에 대규모 투자…머스크 ‘韓기업 사랑’은 관세 때문?,2025-07-31,16:55,섹터
